productId,group,name,ext_num,cleanName,searchTerm,url,subTypeName,lowPrice,midPrice,marketPrice
84408,Crystal Guardians,Combusken - 031/100,31/100,Combusken 031 100,"Combusken 0 ""31/100"" Crystal Guardians reverse holo",https://www.tcgplayer.com/product/84408/pokemon-crystal-guardians-combusken-031-100,Reverse Holofoil,29.8,37.24,26.58
84744,Crystal Guardians,Delcatty ex,91/100,Delcatty ex,"Delcatty ex ""91/100"" Crystal Guardians holo",https://www.tcgplayer.com/product/84744/pokemon-crystal-guardians-delcatty-ex,Holofoil,37.0,64.63,63.52
85001,Crystal Guardians,Dugtrio,5/100,Dugtrio,"Dugtrio ""5/100"" Crystal Guardians reverse holo",https://www.tcgplayer.com/product/85001/pokemon-crystal-guardians-dugtrio,Reverse Holofoil,19.0,31.77,35.14
85375,Crystal Guardians,Exploud ex,92/100,Exploud ex,"Exploud ex ""92/100"" Crystal Guardians holo",https://www.tcgplayer.com/product/85375/pokemon-crystal-guardians-exploud-ex,Holofoil,67.99,82.24,48.98
85400,Crystal Guardians,Fearow (Delta Species),18/100,Fearow Delta Species,"Fearow Delta Species ""18/100"" Crystal Guardians reverse holo",https://www.tcgplayer.com/product/85400/pokemon-crystal-guardians-fearow-delta-species,Reverse Holofoil,99.27,99.63,13.66
85930,Crystal Guardians,Groudon ex,93/100,Groudon ex,"Groudon ex ""93/100"" Crystal Guardians holo",https://www.tcgplayer.com/product/85930/pokemon-crystal-guardians-groudon-ex,Holofoil,151.61,184.97,137.83
85946,Crystal Guardians,Grovyle (Delta Species),19/100,Grovyle Delta Species,"Grovyle Delta Species ""19/100"" Crystal Guardians reverse holo",https://www.tcgplayer.com/product/85946/pokemon-crystal-guardians-grovyle-delta-species,Reverse Holofoil,24.99,48.0,33.26
86261,Crystal Guardians,Igglybuff,21/100,Igglybuff,"Igglybuff ""21/100"" Crystal Guardians reverse holo",https://www.tcgplayer.com/product/86261/pokemon-crystal-guardians-igglybuff,Reverse Holofoil,40.0,45.0,21.31
86300,Crystal Guardians,Ivysaur - 034/100,34/100,Ivysaur 034 100,"Ivysaur 0 ""34/100"" Crystal Guardians reverse holo",https://www.tcgplayer.com/product/86300/pokemon-crystal-guardians-ivysaur-034-100,Reverse Holofoil,66.66,70.81,54.0
86301,Crystal Guardians,Ivysaur - 035/100,35/100,Ivysaur 035 100,"Ivysaur 0 ""35/100"" Crystal Guardians reverse holo",https://www.tcgplayer.com/product/86301/pokemon-crystal-guardians-ivysaur-035-100,Reverse Holofoil,40.0,57.5,35.74
